title|img_path|label|context
Pocahontas |ml1m/content/dataset/ml1m-images\48.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]|<pad> Pocahontas is a movie about a young girl named Pocahontas who lives in a small town in the United States. She is raised by her father, a lawyer named John, and her mother, a lawyer named Emily. The movie explores themes of love, loss, and the loss of innocence.</s>
Stalingrad |ml1m/content/dataset/ml1m-images\760.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]|<pad> The movie Stalingrad is a historical drama about the Soviet Union's fall from power in 1991, a period of political turmoil and economic hardship. The story follows the life of a young woman named Stalin who is forced to flee her home country to escape from the Soviet Union and live in a small town in the Soviet Union. She is a successful businesswoman who becomes involved in the Soviet Union's economy and is a key figure in the country's struggle for independence. The movie explores themes of power, corruption, and the struggle for freedom in the face of adversity.</s>
Plunkett & MaCleane |ml1m/content/dataset/ml1m-images\2893.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]|"<pad> The movie ""Plunkett & MaCleane"" is about a young woman named Emily who is diagnosed with cancer and is diagnosed with a rare genetic disorder. She is diagnosed with a rare genetic disorder and is unable to live with her family. Emily's family is devastated and decides to take her own life to find a cure. They work together to find a cure and eventually, they find a cure for their genetic disorder.</s>"
Foxfire |ml1m/content/dataset/ml1m-images\835.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Foxfire is a movie about a group of firefighters who are trying to save a small town from a fire that has destroyed their entire town. The movie follows the story of a group of firefighters who are trying to save a small town from a fire that has destroyed their entire town. The fire is fueled by a combination of a fire that has destroyed the town's infrastructure, and the firefighters are trying to find a way to stop the fire before it's too late.</s>
Four Days in September |ml1m/content/dataset/ml1m-images\1759.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Four Days in September is a movie about a group of friends who embark on a journey to find their missing friend, a mysterious woman named Sarah, who is a ghost. As they journey through the city, they encounter various obstacles and challenges, including a mysterious woman who is haunted by a ghost and a mysterious man who is trying to find her. Along the way, they encounter various characters and encounter various obstacles, including a mysterious woman who is a ghost and a ghostly figure who is trying to find her. The movie explores themes of love, loss, and the power of friendship.</s>
Threesome |ml1m/content/dataset/ml1m-images\550.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]|<pad> Threesome is a romantic comedy film about a young woman named Emily who is married to a man named Jack. They have a complicated relationship and are struggling to find a way to live together.</s>
Lady of Burlesque |ml1m/content/dataset/ml1m-images\958.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]|<pad> Lady of Burlesque is a movie about a young woman named Lily who is a successful businesswoman who is a successful businesswoman. She is a successful businesswoman who is a successful businesswoman who is a successful businesswoman. Lily is a successful businesswoman who is a successful businesswoman who is a successful businesswoman. The movie explores the story of Lily's life and her journey as a businesswoman.</s>
East Palace West Palace (Dong gong xi gong) |ml1m/content/dataset/ml1m-images\2030.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> East Palace is a Chinese film about a wealthy businessman named Wang who is a wealthy businessman who is a wealthy businessman. He is a wealthy businessman who is a wealthy businessman who is married to a poor woman named Liu. The story follows Wang's journey to find his wife and marry her, and he faces various obstacles and challenges along the way.</s>
Crude Oasis, The |ml1m/content/dataset/ml1m-images\821.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]|<pad> Crude Oasis is a movie about a group of rebels who rebel against the oppressive government of the United States. They are a group of rebels who are trying to overthrow the government and establish a new government. The movie follows the story of a young rebel named Crude Oasis who is sent to the United States to fight against the government and the oppressive government. Along the way, he meets a group of rebels who are willing to sacrifice their lives to protect the country.</s>
Alice and Martin (Alice et Martin) |ml1m/content/dataset/ml1m-images\2773.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Alice and Martin is a romantic comedy film about two young lovers from different backgrounds who fall in love and fall in love.</s>
Great Mouse Detective, The |ml1m/content/dataset/ml1m-images\2048.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]|"<pad> Great Mouse Detective is a movie about a detective named John ""Big"" Finch who is assigned to investigate a murder case in the town of Littlewood. The detective is assigned to investigate the murder and uncovers a web of lies and deceit that leads him to the town's most notorious criminal, Mr. Fox.</s>"
Gentleman's Agreement |ml1m/content/dataset/ml1m-images\1940.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Gentleman's Agreement is a movie about a man named Mr. Darcy who is a successful businessman who is tasked with negotiating a deal with a rival businessman. The movie follows his journey as he navigates the challenges of his career and personal life, including his personal struggles and relationships with his colleagues and clients.</s>
Fathers' Day |ml1m/content/dataset/ml1m-images\1526.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Fathers' Day is a movie about a father who is diagnosed with a terminal illness and is struggling to cope with his grief. He decides to take a break from work and spends his day with his family, including his son, who is also struggling with the same illness. Fathers' Day is a heartwarming and inspiring movie that explores the importance of family and the power of love.</s>
Crossing Guard, The |ml1m/content/dataset/ml1m-images\78.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Crossing Guard is a movie about a group of soldiers who are sent to the United States to help a group of rebels in the American Civil War. The story follows the soldiers' journey through the wilderness, including encounters with enemy soldiers and a group of rebels who are trying to protect their country.</s>
Love in Bloom |ml1m/content/dataset/ml1m-images\1159.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]|<pad> Love in Bloom is a romantic comedy film about a young woman named Rose who falls in love with a man named Jack. They initially have a romantic relationship, but their relationship is complicated by their differences in lifestyle and values. Rose's love for Jack is strained, and she becomes increasingly reliant on Jack for support. Eventually, Rose's love for Jack leads to a tragic end, and they are reunited.</s>
Iron Giant, The |ml1m/content/dataset/ml1m-images\2761.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]|<pad> Iron Giant is a superhero movie about a man named Iron Giant who is a ruthless and dangerous villain who seeks to take down the evil Emperor of the universe.</s>
Boys on the Side |ml1m/content/dataset/ml1m-images\218.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> The movie Boys on the Side is about a young boy named Jack who is a successful businessman who is tasked with repairing a broken car. He is assigned to work at a local factory and is assigned to work on a project that involves repairing a car. Jack is assigned to work on the project and is assigned to work on the car. During the project, he meets a group of friends who help him repair the car and help him with his work. Jack is able to repair the car and the team is able to repair it. The movie ends with Jack being reunited with his family and a newfound appreciation for the bond between the two.</s>
Ruthless People |ml1m/content/dataset/ml1m-images\2463.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> The movie Ruthless People is about a group of people who are stranded in a remote area of the United States during the Great Depression. They are forced to work in a factory and eventually end up in a prison. The story follows their journey and their struggle to survive in the harsh realities of their environment.</s>
You Can't Take It With You |ml1m/content/dataset/ml1m-images\1934.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|"<pad> The movie ""You Can't Take It With You"" is about a man named Jack who is diagnosed with cancer and is struggling to cope with his emotions. He struggles to cope with his emotions and struggles with his own mental health. He becomes obsessed with his own life and struggles to find meaning in his life.</s>"
Blue Chips |ml1m/content/dataset/ml1m-images\424.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Blue Chips is a movie about a man named Jack who is a successful businessman who is tasked with a major project in the city of Chicago. He is hired by a group of wealthy businessmen to help him with his project, but he is unable to make it due to his financial troubles. Jack is tasked with repairing the city's infrastructure and restoring it to its former glory. However, he is unable to make it due to his financial troubles and is forced to work long hours to complete the project.</s>
I Know What You Did Last Summer |ml1m/content/dataset/ml1m-images\1644.jpg|[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]|"<pad> I Know What You Did Last Summer is a movie about a young woman named Lily who is diagnosed with cancer and is struggling to cope with her illness. She is diagnosed with a rare condition called a ""several-segmented sex"" and is struggling to find a way to cope with her condition. She seeks help from a local therapist and begins to develop a new sense of self-worth and self-acceptance.</s>"
Alien Nation |ml1m/content/dataset/ml1m-images\3701.jpg|[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Alien Nation is a science fiction movie about a group of aliens who are sent to Earth to study and learn about the origins of life. The main character, a narrator, discovers that the aliens are not human, but rather aliens who have been sent to Earth to study and learn about the world around them. The movie explores themes of alien culture, alien technology, and the consequences of human actions.</s>
Trading Places |ml1m/content/dataset/ml1m-images\3039.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> The movie Trading Places is about a group of friends who are trying to find a way to trade goods in a small town. They discover that the town is a thriving trading center, and they must navigate through various obstacles and challenges to find the right balance between their love for each other and their desire to trade.</s>
Things Change |ml1m/content/dataset/ml1m-images\3613.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|"<pad> The movie ""Things Change"" is about a young woman named Lily who is diagnosed with cancer and is diagnosed with a rare genetic disorder. She becomes obsessed with finding a cure and begins to work on her own to overcome her condition. Along the way, she meets a group of friends who help her navigate the challenges of her condition and learn valuable life lessons.</s>"
Bossa Nova |ml1m/content/dataset/ml1m-images\3567.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Bossa Nova is a romantic comedy film about a young woman named Bossa Nova who is a successful businesswoman and a successful businesswoman. She is married to a wealthy businessman and has a daughter named Bossa Nova. Bossa Nova is a successful businesswoman who is a successful businesswoman and a successful businesswoman. Bossa Nova is also a successful businesswoman who is a successful businesswoman and a successful businesswoman.</s>
Kestrel's Eye (Falkens ̦ga) |ml1m/content/dataset/ml1m-images\3237.jpg|[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Kestrel's Eye is a movie about a young girl named Kestrel who is a solitary figure who is confined to a small cabin in the woods. She is a solitary creature who is unable to see or interact with humans. The movie explores themes of love, loss, and the human condition.</s>
Pompatus of Love, The |ml1m/content/dataset/ml1m-images\984.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Pompatus of Love is a movie about a young woman named Pompatus who is a successful businessman who is tasked with avenging her husband's murder. The movie follows his journey as he navigates through the complexities of love, relationships, and the consequences of his actions.</s>
